MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
128,4,57,16,4,2,71,5,4,2,21,2,33,0,0,0,48,39,8,2,1,100,Good
79,4,43,12,1,1,93,28,6,2,14,2,36,0,4,4,74,47,6,1,1,100,Bad
180,27,105,21,1,1,86,1,4,6,4,0,38,-7,0,0,28,24,6,5,0,92,Good
130,4,57,24,0,0,100,-7,7,8,24,3,38,4,1,1,41,43,3,3,0,46,Good
11,5,8,2,0,0,100,-7,7,8,2,2,0,0,7,7,75,-8,2,-8,1,100,Bad
174,19,94,20,0,0,100,-7,7,8,20,0,25,0,1,1,55,61,7,2,1,90,Bad
165,2,60,22,0,0,91,41,6,6,23,2,78,2,1,1,25,80,2,5,0,78,Bad
220,2,70,29,0,0,97,4,4,6,30,2,47,0,0,0,55,89,4,3,3,70,Bad
188,5,83,8,0,0,64,2,4,6,11,3,9,0,1,1,59,-8,5,1,1,88,Bad
179,2,41,16,1,1,89,10,4,6,22,5,53,0,2,2,37,67,2,5,1,100,Bad
-8,8,57,10,0,0,100,-7,7,8,0,2,50,8,0,0,56,-8,3,1,3,80,Good
33,2,15,13,0,0,100,-7,7,8,14,8,21,1,5,5,24,76,5,3,0,67,Good
72,8,39,18,0,0,100,-7,7,8,18,2,28,0,2,2,73,-8,3,1,0,100,Bad
213,32,119,20,0,0,100,-7,7,8,20,0,30,10,0,0,45,58,3,2,1,55,Bad
131,3,76,23,0,0,100,-7,7,8,24,3,17,0,3,3,19,-8,6,-8,0,44,Bad
98,5,46,17,0,0,100,-7,7,8,18,4,39,0,1,1,57,76,3,3,1,86,Good
280,2,129,9,3,2,69,8,1,3,13,1,15,4,1,1,37,44,6,1,1,70,Good
5,3,46,10,1,0,91,28,6,5,1,2,36,1,2,2,68,-8,1,1,1,50,Bad
196,6,93,39,1,0,95,37,6,5,41,3,29,0,0,0,34,70,8,3,2,55,Bad
138,5,55,20,0,0,100,-7,7,8,20,4,25,8,0,0,30,-8,2,1,1,23,Bad
198,19,94,16,0,0,100,-7,7,8,16,0,25,0,0,0,25,-8,3,1,2,40,Good
232,4,91,36,3,2,93,22,6,3,40,6,60,0,2,2,55,92,8,4,3,100,Bad
176,4,83,12,0,0,100,-7,7,8,12,2,58,0,0,0,0,-8,1,1,0,50,Good
62,1,37,18,0,0,100,-7,7,8,22,3,5,0,1,1,64,-8,9,1,3,85,Bad
221,10,114,15,0,0,100,-7,7,8,18,1,33,1,1,1,36,50,2,2,1,57,Good
151,3,61,10,0,0,90,6,4,6,10,2,40,2,1,1,117,52,1,2,1,75,Good
232,7,75,33,0,0,100,-7,7,8,34,2,38,6,0,0,5,37,3,3,0,55,Good
109,3,58,45,0,0,96,30,6,6,46,3,15,0,1,1,6,-8,8,1,1,33,Bad
313,5,118,25,0,0,100,-7,7,8,27,1,42,22,0,0,2,69,3,3,0,50,Good
259,21,119,7,2,0,67,1,3,5,9,0,11,11,0,0,89,25,5,1,2,86,Good
197,11,70,24,0,0,100,-7,7,8,29,1,66,0,0,0,64,81,2,3,0,83,Good
263,5,102,37,0,0,100,-7,7,8,57,1,42,0,4,4,11,19,4,4,0,67,Good
82,6,32,24,2,2,100,-7,0,8,24,4,33,4,2,2,26,98,4,2,0,50,Good
156,8,61,21,0,0,95,-8,6,6,21,2,52,-7,1,1,67,-8,7,-8,2,100,Bad
27,2,15,9,0,0,100,-7,7,8,10,3,90,0,0,0,0,95,0,4,-8,80,Bad
33,5,18,12,0,0,100,-7,7,8,12,4,50,0,1,1,96,68,5,5,4,91,Bad
199,2,65,18,0,0,85,22,6,6,20,3,40,-7,5,5,58,82,4,3,1,88,Bad
212,23,105,11,0,0,82,21,6,6,11,0,45,-7,1,1,13,-8,1,1,0,100,Bad
273,4,109,29,0,0,100,-7,7,8,29,2,17,0,0,0,1,-8,4,1,0,43,Good
175,6,75,15,0,0,100,-7,7,8,5,2,47,6,0,0,32,-8,2,1,0,75,Bad
494,6,173,15,0,0,100,-7,7,8,15,1,0,0,0,0,1,-8,2,-8,0,29,Bad
169,21,57,15,0,0,100,-7,7,8,15,0,33,0,1,1,11,-8,3,1,0,57,Good
191,6,74,33,2,1,91,1,0,2,35,3,17,0,2,2,29,89,4,2,1,50,Bad
114,4,56,6,1,1,86,3,0,2,7,3,0,0,0,0,69,-8,4,-8,1,100,Bad
141,14,79,13,0,0,77,11,4,6,13,0,23,-8,0,0,4,-8,2,1,0,60,Good
369,28,95,27,0,0,100,-7,7,8,13,0,19,-8,0,0,21,18,2,2,1,40,Good
172,11,57,21,0,0,90,5,4,6,21,1,29,0,0,0,70,73,6,2,1,80,Bad
153,5,85,12,0,0,87,64,6,6,15,2,67,-8,0,0,1,73,1,5,0,86,Good
276,12,47,26,4,3,83,9,1,3,64,0,40,-7,3,3,15,83,1,6,1,64,Bad
258,1,69,25,0,0,97,-8,6,6,31,5,23,-7,2,2,57,-8,4,1,1,45,Good
158,2,73,25,0,0,100,-7,7,8,27,2,19,0,2,2,23,-8,6,3,1,64,Good
208,3,62,28,1,1,97,40,6,2,29,6,34,0,1,1,27,97,4,3,0,50,Bad
248,23,115,19,2,1,88,21,6,2,24,0,29,-7,0,0,25,-8,3,2,0,56,Bad
37,17,26,2,2,1,67,25,6,5,3,0,67,2,1,1,100,-8,1,1,1,100,Bad
176,8,59,29,0,0,100,-7,7,8,29,1,66,0,3,3,95,76,3,6,2,82,Bad
143,1,53,27,0,0,97,29,6,6,18,6,45,1,1,1,10,89,3,6,0,64,Good
231,8,77,22,0,0,100,-7,7,8,70,3,14,1,5,5,97,-8,8,-8,7,100,Bad
153,3,68,27,1,1,86,1,2,4,28,3,25,0,2,2,22,30,7,3,2,50,Bad
137,25,101,10,0,0,100,-7,7,8,11,0,64,-8,0,0,0,-8,1,-8,1,33,Good
346,9,102,19,0,0,100,-7,7,8,19,1,37,0,2,2,5,31,2,3,0,56,Good
223,43,117,9,3,2,62,3,3,4,13,0,23,0,2,2,15,-8,1,1,0,22,Bad
255,1,87,16,0,0,76,1,4,6,17,1,41,-7,3,3,80,43,4,3,3,100,Bad
126,3,63,29,0,0,97,36,6,6,29,3,17,3,2,2,79,-8,4,1,3,83,Bad
324,18,110,27,0,0,100,-7,7,8,52,0,26,14,0,0,38,73,4,2,2,86,Good
433,6,138,21,0,0,96,76,6,6,23,2,74,0,4,4,0,93,2,2,0,57,Good
167,1,37,11,1,1,93,17,6,3,14,7,21,0,3,3,23,91,8,2,0,85,Bad
160,20,55,27,0,0,100,-7,7,8,28,0,22,-7,2,2,11,-8,3,1,0,50,Good
107,7,49,10,0,0,90,50,6,6,10,2,50,0,0,0,97,44,3,3,3,100,Bad
129,2,23,21,0,0,100,-7,7,8,23,7,36,-7,4,2,74,74,8,4,2,93,Bad
148,2,56,31,1,1,97,67,6,2,38,5,45,0,3,3,82,-8,9,2,6,92,Bad
125,2,57,39,0,0,100,-7,7,8,59,2,29,0,7,6,69,85,10,4,7,71,Bad
138,6,45,5,0,0,100,-7,7,8,5,2,40,0,0,0,74,89,1,1,1,50,Bad
305,3,146,17,1,1,94,4,2,4,8,2,17,10,0,0,1,46,2,2,0,31,Good
111,19,63,23,1,1,92,25,6,2,25,0,64,0,4,4,72,114,1,8,0,90,Bad
118,18,75,3,3,3,43,14,6,2,7,0,29,0,5,5,154,69,1,1,1,100,Bad
199,3,99,9,2,2,89,52,6,6,9,1,44,3,1,1,-8,-8,0,-8,0,0,Good
84,1,43,19,0,0,95,12,6,6,21,3,33,12,0,0,0,100,3,3,0,50,Bad
108,7,60,30,0,0,100,-7,7,8,30,1,30,0,1,1,71,68,7,4,4,100,Good
108,4,49,11,2,1,57,6,4,2,14,3,71,0,4,3,0,74,1,4,-8,83,Bad
284,2,71,18,0,0,100,-7,7,8,19,4,32,0,10,10,31,100,9,6,0,94,Good
322,14,117,32,1,1,100,-7,6,8,34,0,50,0,0,0,0,-8,1,1,0,29,Bad
28,2,13,6,0,0,100,-7,7,8,7,4,43,0,0,0,98,77,3,3,3,100,Good
98,11,50,15,0,0,100,-7,7,8,15,2,27,0,0,0,42,60,2,2,1,63,Good
91,14,36,10,4,4,82,22,6,6,11,0,55,0,2,2,53,65,3,5,0,89,Bad
185,12,103,13,0,0,92,77,6,6,13,0,15,-7,0,0,7,-8,4,1,0,83,Good
265,6,101,32,3,2,86,8,4,2,36,4,33,0,1,1,39,-8,7,1,1,89,Bad
227,5,92,28,0,0,100,-7,7,8,43,4,57,5,2,2,49,79,3,2,2,63,Good
146,3,58,35,0,0,63,6,4,6,44,4,45,6,0,0,27,87,4,3,2,64,Bad
328,1,85,27,0,0,100,-7,7,8,25,4,18,-7,0,0,12,101,5,2,0,41,Good
293,26,75,19,0,0,100,-7,7,8,35,0,16,-8,0,0,1,-8,1,1,0,33,Bad
427,20,118,15,0,0,100,-7,7,8,17,0,12,0,0,0,19,-8,3,-8,0,43,Good
196,3,55,8,1,0,73,7,4,5,28,2,45,0,1,1,27,47,2,2,0,67,Bad
265,4,97,11,5,5,77,13,6,2,13,2,54,0,4,3,10,-8,1,1,-8,67,Bad
46,12,31,11,0,0,91,13,6,6,11,0,36,0,0,0,33,56,4,2,0,86,Bad
136,1,72,21,1,0,93,63,6,5,28,4,36,1,3,3,0,73,0,4,0,80,Good
287,4,102,10,1,0,55,13,6,5,11,3,55,-7,2,2,30,65,2,2,0,67,Good
311,7,77,13,0,0,100,-7,7,8,13,2,46,0,0,0,69,93,5,2,2,88,Bad
417,17,123,28,1,0,72,9,4,5,25,0,23,-8,0,0,13,-8,12,1,0,81,Good
211,20,124,33,0,0,100,-7,7,8,34,0,15,-7,0,0,0,-8,2,1,0,27,Good
316,16,92,27,0,0,85,31,6,6,27,0,30,0,1,1,76,65,11,3,5,74,Bad
311,4,108,19,0,0,95,11,4,6,19,2,42,0,3,3,23,-8,4,3,1,54,Good
111,3,65,14,0,0,100,-7,7,8,15,2,29,3,1,1,55,100,3,2,3,56,Bad
222,5,86,26,0,0,96,-7,5,7,30,2,31,-7,0,0,24,-8,3,-8,0,60,Good
261,5,62,27,2,0,76,2,4,5,39,3,28,-7,1,1,8,-8,2,2,1,40,Bad
160,5,79,27,0,0,100,-7,7,8,21,2,56,-7,0,0,46,26,3,3,1,67,Good
197,1,93,31,1,0,86,29,6,5,35,3,26,0,2,2,28,27,2,4,0,40,Bad
172,4,73,12,0,0,75,43,6,6,12,1,33,-7,0,0,55,-8,4,1,1,83,Bad
160,24,117,7,0,0,33,2,4,6,22,0,33,-7,0,0,41,-8,2,2,-8,57,Bad
372,10,176,25,0,0,100,-7,7,8,68,1,28,-8,0,0,3,-8,2,-8,0,67,Good
192,10,37,17,0,0,88,19,5,6,18,1,59,0,2,2,49,84,4,3,-8,78,Bad
326,7,72,21,0,0,81,4,4,6,21,2,52,0,2,2,23,-8,5,1,1,67,Bad
116,2,38,14,0,0,100,-7,7,8,16,3,13,2,1,1,7,100,2,2,0,44,Good
311,17,133,18,0,0,100,-7,7,8,21,0,22,-7,0,0,34,-8,4,2,1,60,Good
222,6,52,24,0,0,92,70,6,6,26,5,58,0,4,4,86,71,8,5,4,100,Bad
230,8,99,32,1,0,85,24,6,5,33,1,18,16,0,0,8,88,2,1,0,25,Good
249,22,104,12,0,0,100,-7,7,8,12,0,42,0,0,0,0,-8,0,1,0,20,Good
137,52,80,3,2,2,33,-7,5,7,3,0,100,-7,0,0,-8,82,-8,2,-8,100,Bad
147,1,64,30,0,0,100,-7,7,8,31,1,23,0,3,3,95,135,21,6,12,100,Bad
168,15,85,33,0,0,97,51,6,6,34,0,38,-7,0,0,3,-8,3,2,0,56,Good
152,9,43,31,0,0,97,12,6,6,43,3,32,1,12,12,92,-8,7,1,7,82,Bad
143,11,32,5,0,0,100,-7,7,8,1,1,60,15,0,0,62,42,2,2,1,100,Bad
155,7,79,11,2,1,73,36,6,3,15,1,67,0,0,0,34,-8,1,1,0,100,Bad
177,5,49,7,0,0,100,-7,7,8,7,1,14,-7,2,2,28,92,1,1,-8,50,Good
263,6,89,34,0,0,100,-7,7,8,44,1,33,0,4,4,27,47,4,3,1,64,Good
16,3,17,20,0,0,100,-7,5,7,1,8,20,-7,1,1,67,36,14,2,0,94,Bad
132,6,74,17,0,0,100,-7,7,8,17,1,41,-8,0,0,45,35,3,2,0,63,Good
340,2,81,65,0,0,100,-7,7,8,84,11,44,1,3,3,21,56,6,4,0,48,Good
179,11,101,24,0,0,92,47,6,6,24,1,29,0,2,2,62,82,8,2,2,73,Good
317,5,132,12,2,1,80,10,3,2,15,4,20,0,9,7,43,90,7,2,2,100,Bad
75,4,35,13,0,0,100,-7,7,8,14,2,50,4,1,1,37,73,4,3,0,78,Bad
589,3,213,6,0,0,100,-7,7,8,6,2,17,0,1,1,30,-8,3,-8,1,60,Good
192,8,84,31,0,0,94,7,4,6,32,1,50,-7,0,0,3,-8,3,1,0,50,Good
325,2,107,13,0,0,100,-7,7,8,14,2,29,1,1,1,19,98,4,3,0,70,Bad
278,48,143,6,0,0,100,-7,7,8,6,0,0,0,0,0,12,-8,3,-8,0,100,Good
153,19,67,14,0,0,100,-7,7,8,20,0,36,-7,0,0,6,-8,2,1,0,60,Good
-8,9,46,15,0,0,88,21,6,6,16,3,44,8,0,0,32,89,3,2,0,63,Good
391,14,95,15,0,0,87,19,6,6,15,0,27,-8,0,0,30,72,8,2,1,91,Good
90,6,50,16,0,0,100,-7,7,8,16,1,75,0,1,1,99,99,2,1,2,100,Bad
138,16,97,18,0,0,100,-7,7,8,18,0,61,-8,0,0,24,-8,2,1,0,60,Good
393,16,158,15,0,0,100,-7,7,8,16,0,13,0,0,0,9,-8,3,1,0,50,Good
165,6,61,18,1,1,79,2,4,3,22,5,58,-7,1,1,26,64,4,6,0,91,Good
60,9,29,12,1,1,92,44,6,6,12,2,75,0,2,1,0,59,0,2,-8,75,Bad
279,5,79,16,0,0,100,-7,7,8,16,3,19,22,0,0,61,-8,3,-8,3,60,Good
72,1,43,21,0,0,91,15,6,6,22,2,27,0,0,0,22,31,3,3,1,50,Bad
177,7,87,10,1,0,91,3,3,5,12,1,45,8,0,0,75,48,3,4,1,100,Bad
14,2,10,2,0,0,100,-7,7,8,3,1,67,0,0,0,31,88,1,2,0,100,Bad
265,21,143,37,0,0,100,-7,7,8,38,0,21,2,3,3,47,-8,10,1,1,63,Good
116,4,68,22,0,0,100,-7,7,8,22,1,55,19,0,0,17,32,2,6,0,89,Bad
180,15,43,18,0,0,89,12,6,6,1,0,28,0,2,2,21,79,2,3,0,56,Bad
29,3,10,14,0,0,100,-7,7,8,14,10,14,16,0,0,21,91,8,1,0,77,Bad
311,25,76,12,1,0,60,2,3,5,15,0,20,0,1,1,84,64,5,2,2,88,Bad
269,8,87,26,0,0,85,8,4,6,27,3,48,5,0,0,39,81,6,4,1,83,Good
135,4,60,12,1,0,93,26,6,5,14,2,43,7,0,0,79,96,3,3,1,100,Good
227,4,90,11,0,0,100,-7,7,8,11,1,18,-7,1,1,3,-8,3,1,1,50,Bad
206,5,67,27,0,0,96,1,4,6,45,2,33,2,3,3,11,61,3,2,0,42,Good
196,2,36,25,0,0,100,-7,7,8,20,7,14,-7,2,2,41,69,11,4,2,75,Bad
271,4,81,22,0,0,95,53,6,6,22,2,18,0,1,1,22,92,6,2,0,44,Good
122,4,55,38,1,1,98,2,1,3,41,5,44,0,3,3,4,94,3,3,0,46,Good
235,37,95,14,2,2,93,13,6,2,15,0,33,7,0,0,0,-8,0,2,0,40,Bad
165,7,66,41,0,0,100,-7,7,8,30,3,51,0,4,3,8,80,8,4,1,86,Bad
103,8,49,17,0,0,100,-7,7,8,13,1,76,9,0,0,19,86,1,7,0,80,Good
233,6,89,39,0,0,100,-7,7,8,39,1,33,0,1,1,63,82,7,7,3,78,Good
298,5,107,5,7,6,38,2,2,2,13,3,15,0,0,0,44,29,3,2,0,83,Bad
173,4,130,23,0,0,100,-7,7,8,21,3,43,-7,0,0,1,-8,3,-8,0,33,Good
265,3,69,34,0,0,92,42,6,6,37,3,44,0,2,2,68,95,4,3,2,78,Bad
23,7,14,12,0,0,92,2,4,6,12,3,25,0,5,5,38,-8,3,-8,2,50,Bad
316,21,99,13,0,0,69,0,4,6,16,0,56,10,0,0,26,-8,2,1,1,75,Bad
203,4,90,34,1,1,100,-7,6,8,34,3,12,5,0,0,1,-8,5,1,0,50,Bad
209,20,99,20,6,2,79,3,0,2,30,0,50,0,1,1,27,54,4,9,0,81,Bad
435,3,97,32,0,0,100,-7,7,8,34,2,18,0,8,8,70,-8,9,1,8,67,Bad
196,2,56,25,0,0,100,-7,7,8,27,4,30,0,3,3,34,79,4,4,1,47,Bad
209,7,77,20,0,0,100,-7,7,8,21,2,20,1,2,2,56,-8,3,1,1,57,Good
403,1,95,16,0,0,76,50,6,6,51,3,29,0,2,2,34,-8,5,1,2,64,Good
283,3,124,33,0,0,100,-7,7,8,37,1,19,3,1,1,77,-8,18,3,16,92,Bad
157,3,66,38,0,0,95,24,6,6,42,4,45,1,2,2,32,80,3,3,1,75,Bad
145,4,67,20,1,1,100,-7,6,8,20,1,25,0,4,4,44,54,4,2,1,86,Good
138,4,56,26,0,0,100,-7,7,8,27,3,19,-7,0,0,12,-8,4,2,0,70,Good
300,15,109,17,0,0,100,-7,7,8,18,0,29,-7,0,0,8,-8,2,1,0,60,Bad
176,26,148,17,0,0,100,-7,7,8,18,0,39,3,2,2,22,88,2,2,0,50,Good
310,1,83,25,0,0,100,-7,7,8,13,4,32,-7,1,1,28,83,3,4,1,62,Good
256,9,41,16,1,1,94,10,4,6,28,3,29,0,3,3,60,40,9,2,2,92,Bad
234,4,93,40,0,0,100,-7,7,8,27,5,23,-7,3,3,77,73,11,4,6,70,Bad
104,5,49,13,0,0,100,-7,7,8,13,1,31,-7,0,0,60,81,5,3,1,100,Bad
69,53,63,2,2,2,67,28,6,2,3,0,67,0,6,6,4,-8,1,-8,0,100,Bad
105,3,40,11,0,0,100,-7,7,8,11,3,55,0,0,0,66,74,3,4,1,100,Bad
428,6,156,10,0,0,100,-7,7,8,11,1,9,-8,0,0,0,-8,1,1,0,40,Good
159,5,76,14,3,1,63,0,0,2,19,2,47,0,0,0,45,46,2,4,0,100,Bad
85,7,75,27,0,0,100,-7,7,8,13,2,22,-8,0,0,12,87,4,3,1,50,Good
285,9,61,15,0,0,88,44,6,6,16,1,63,0,4,4,91,-8,4,2,2,100,Bad
58,18,28,5,1,1,67,9,0,2,6,0,67,0,0,0,99,-8,1,1,1,100,Bad
189,11,73,27,0,0,96,58,6,6,28,1,43,22,0,0,65,78,3,3,2,75,Good
158,2,121,22,0,0,91,2,4,6,8,1,39,0,8,8,61,53,7,3,4,86,Bad
156,5,58,3,0,0,100,-7,7,8,3,1,33,1,2,2,95,88,1,1,-8,100,Good
165,2,73,23,0,0,88,5,4,6,25,5,56,3,1,1,36,28,6,5,1,85,Bad
187,11,70,19,4,1,78,34,6,5,24,2,52,0,0,0,37,21,7,2,1,90,Good
445,14,217,21,1,1,95,22,6,3,27,0,14,23,0,0,5,-8,4,-8,0,33,Good
232,12,82,43,0,0,100,-7,7,8,46,0,33,11,0,0,18,85,3,3,0,60,Good
206,9,91,26,2,1,75,3,4,2,32,3,38,0,0,0,59,66,7,4,4,73,Good
178,13,91,10,6,1,56,3,3,5,17,0,56,0,2,2,65,45,3,4,1,100,Bad
197,23,91,15,0,0,100,-7,7,8,17,0,41,0,5,5,57,32,2,2,-8,67,Bad
321,3,102,7,3,0,64,2,4,5,11,1,27,-8,0,0,87,100,3,2,2,100,Bad
182,17,77,24,0,0,88,4,4,6,24,0,38,0,0,0,29,75,4,3,0,58,Bad
206,19,75,17,0,0,100,-7,7,8,18,0,28,0,1,1,58,-8,4,1,3,60,Good
185,4,69,32,0,0,97,25,6,6,34,3,13,-7,1,1,16,54,4,3,0,41,Good
188,12,92,24,2,0,75,45,6,5,32,0,59,10,0,0,60,-8,5,1,0,75,Bad
365,11,83,22,0,0,100,-7,7,8,22,1,41,0,0,0,49,23,6,2,1,73,Bad
233,9,103,42,0,0,100,-7,7,8,42,2,38,-8,0,0,20,85,5,4,0,56,Good
175,7,62,13,1,1,71,16,6,6,14,2,64,0,6,6,50,100,5,3,0,100,Bad
111,2,35,12,1,1,88,26,6,2,16,2,75,0,4,4,28,84,2,2,-8,80,Bad
197,9,87,12,0,0,77,56,6,6,13,1,54,-7,0,0,92,83,2,3,1,83,Good
319,3,54,32,0,0,100,-7,7,8,32,4,31,0,4,4,69,33,6,3,2,90,Bad
156,5,41,22,0,0,100,-7,7,8,22,3,14,0,1,1,4,71,2,3,0,29,Good
89,26,62,2,1,1,67,2,0,2,3,0,33,0,4,4,100,63,1,1,1,67,Bad
153,9,54,18,0,0,100,-7,7,8,18,1,44,14,0,0,9,-8,2,1,0,38,Bad
-8,1,100,15,0,0,100,-7,7,8,0,1,13,0,3,3,43,28,7,1,2,80,Good
222,2,67,14,0,0,94,2,4,6,17,2,59,0,4,4,25,79,2,2,1,67,Bad
-8,4,46,11,1,1,100,-7,6,8,12,1,25,-7,1,1,45,-8,6,1,0,88,Bad
193,9,90,32,0,0,100,-7,7,8,35,2,40,0,1,1,37,-8,3,1,1,67,Good
414,10,78,8,0,0,100,-7,7,8,8,1,25,0,0,0,8,43,1,1,0,40,Good
210,1,108,57,0,0,100,-7,7,8,61,3,56,0,4,4,51,51,7,9,4,84,Bad
165,15,93,34,0,0,94,2,4,6,36,0,39,0,2,2,85,48,16,6,11,96,Bad
263,23,102,19,0,0,95,31,6,6,19,0,42,14,0,0,17,29,6,3,0,82,Good
333,3,94,23,1,0,67,3,4,5,24,2,21,0,1,1,11,-8,5,1,2,43,Bad
239,0,92,28,0,0,97,6,4,6,20,4,13,0,2,1,2,-8,4,1,0,36,Good
238,9,100,16,0,0,61,1,4,6,18,1,39,0,0,0,90,81,5,3,4,67,Bad
590,2,185,29,1,0,90,7,4,5,31,4,19,0,1,1,55,-8,10,-8,3,69,Bad
206,13,61,21,2,2,90,3,4,6,21,0,29,-7,1,0,64,50,7,2,4,69,Bad
226,5,61,24,0,0,96,3,4,6,25,2,48,-7,0,0,0,91,1,6,0,58,Bad
244,21,123,26,0,0,100,-7,7,8,21,0,46,7,0,0,8,-8,6,-8,0,67,Good
217,1,74,41,1,1,91,13,6,4,43,5,33,0,4,3,7,88,3,4,0,30,Bad
140,7,33,5,1,1,100,-7,6,8,3,3,0,1,1,1,4,-8,3,-8,0,60,Good
166,17,77,27,0,0,81,3,4,6,17,0,30,-7,0,0,25,-8,3,2,0,36,Bad
174,3,77,22,0,0,95,46,6,6,22,1,23,2,2,2,2,99,1,2,0,50,Good
65,1,16,9,0,0,100,-7,7,8,10,6,60,0,0,0,55,75,4,4,1,100,Bad
225,9,88,44,0,0,98,23,6,6,58,3,21,10,0,0,22,-8,10,1,0,65,Good
113,25,72,14,0,0,100,-7,7,8,14,0,21,0,0,0,4,-8,1,1,0,25,Good
153,18,80,17,0,0,95,1,4,6,20,0,45,17,0,0,82,-8,2,1,2,75,Bad
87,9,42,10,2,1,83,5,3,5,12,2,33,1,1,1,14,90,4,1,1,63,Bad
246,2,58,17,1,1,95,43,6,3,19,7,37,1,2,2,60,95,5,3,1,73,Bad
187,12,62,51,1,1,96,10,1,3,53,0,25,0,1,1,32,42,5,2,1,28,Bad
79,4,36,19,0,0,95,5,4,6,19,3,26,0,6,6,31,86,5,3,1,62,Bad
311,11,103,39,0,0,98,-8,6,6,42,1,36,0,0,0,46,73,5,4,1,69,Good
233,12,66,13,1,0,87,10,4,5,15,0,67,0,1,1,33,81,3,2,1,83,Bad
362,5,125,16,0,0,82,25,6,6,17,1,47,0,2,2,63,-8,4,1,3,71,Bad
203,2,79,16,0,0,59,3,4,6,17,1,47,-7,3,3,55,77,7,3,1,91,Bad
207,0,74,22,0,0,100,-7,7,8,23,1,13,0,1,1,62,25,5,3,2,67,Good
53,10,24,19,0,0,100,-7,7,8,19,2,79,0,0,0,104,86,2,8,2,91,Bad
259,15,94,16,0,0,81,1,4,6,32,0,44,1,2,2,62,50,4,2,2,86,Bad
244,11,128,30,0,0,93,4,4,6,10,1,43,2,1,1,23,74,8,4,2,100,Bad
308,24,105,16,1,0,70,3,3,5,20,0,60,0,0,0,42,42,4,4,1,73,Good
349,4,111,34,0,0,97,16,6,6,35,1,6,19,0,0,83,-8,18,1,12,91,Bad
101,8,44,17,0,0,100,-7,7,8,18,1,24,7,0,0,48,53,4,3,2,78,Bad
373,16,107,32,0,0,100,-7,7,8,32,0,38,0,1,1,14,30,7,5,0,67,Good
379,6,171,26,3,1,77,4,4,4,37,3,13,1,3,3,21,75,9,2,0,65,Good
232,5,130,27,2,2,89,-8,6,6,27,1,19,-7,3,3,56,55,7,3,4,69,Good
141,33,80,17,2,0,86,2,4,5,21,0,71,-7,1,1,51,45,2,3,0,100,Bad
191,3,49,54,0,0,100,-7,7,8,65,10,43,1,4,4,83,95,6,5,3,100,Bad
152,5,74,20,2,2,87,13,5,2,23,2,52,5,1,1,0,57,0,3,-8,75,Bad
178,7,67,36,2,0,78,7,4,5,41,3,54,-7,0,0,17,65,4,5,0,64,Bad
54,11,25,19,0,0,89,2,4,6,19,1,79,0,2,2,112,86,2,8,2,91,Bad
130,5,86,11,2,1,77,7,4,2,13,2,31,0,0,0,18,1,2,1,0,75,Bad
133,10,59,12,1,0,77,46,6,5,14,2,54,-7,0,0,60,15,3,3,0,86,Bad
372,18,147,11,1,0,77,1,4,5,13,0,38,0,0,0,23,70,5,3,0,73,Bad
352,0,120,19,0,0,81,1,4,6,21,5,24,0,7,7,18,35,9,2,3,85,Bad
127,4,67,18,0,0,94,28,6,6,18,1,33,-7,0,0,87,87,3,3,1,100,Bad
303,4,76,20,1,0,86,0,3,5,21,2,57,4,1,1,44,90,5,3,2,100,Good
100,3,37,9,0,0,100,-7,7,8,9,3,22,-7,1,1,0,99,3,1,0,67,Good
267,4,79,19,0,0,100,-7,7,8,19,1,0,0,1,1,5,-8,4,-8,0,29,Good
286,1,97,27,0,0,93,6,4,6,55,3,45,0,6,6,33,57,2,3,1,56,Bad
280,9,86,24,1,0,81,2,3,5,27,1,44,0,1,1,75,88,8,3,5,92,Bad
198,6,71,47,0,0,100,-7,6,7,47,2,36,0,3,3,18,75,5,3,0,50,Good
58,33,46,2,0,0,50,2,4,6,2,0,100,0,6,6,-8,-8,-8,1,-8,100,Bad
321,11,110,27,0,0,93,17,6,6,29,1,48,0,1,1,44,38,9,4,1,93,Bad
20,4,11,4,2,2,88,23,6,4,8,4,88,2,1,1,-8,103,-8,4,-8,100,Bad
287,15,161,22,0,0,100,-7,7,8,23,0,30,15,0,0,1,19,1,2,0,23,Good
144,2,41,20,1,1,100,-7,6,8,23,4,61,0,8,8,74,100,7,3,3,83,Bad
197,2,95,20,0,0,95,62,6,6,21,2,24,-7,2,2,48,99,4,3,1,78,Bad
81,10,43,14,0,0,100,-7,7,8,14,1,43,19,0,0,17,87,6,2,0,100,Good
154,8,124,9,1,0,70,5,3,5,24,1,50,-7,1,1,9,-8,1,1,0,40,Bad
174,13,75,23,0,0,100,-7,7,8,23,0,35,16,0,0,21,-8,2,1,1,60,Good
